"","sample_me","core","depth","code","lake","dna","lat","lon","weigth_dry_g","weight_accumul_g","sed_rate","date_weight","date_final","how_dated","date_trusted","date_error","C_N_measured_estimated","LoI","carbonate","TOC_percent","TN_percent","X13C_12C","X15N_14N","DDE_2.4","DDE_4.4","DDD_2.4","DDD_4.4","DDT_2.4","DDT_4.4","a.HCH","b.HCH","d.HCH","g.HCH","HCB","TF","Al","As","Ca","Cd","Co","Cr","Cu","Fe","K","Mg","Mn","Mo","Na","Ni","P","Pb","S","Zn","C_N_ratio","S_Fe","LoI_Al","carbonate_Al","TOC_percent_Al","TN_percent_Al","X13C_12C_Al","X15N_14N_Al","DDE_2.4_Al","DDE_4.4_Al","DDD_2.4_Al","DDD_4.4_Al","DDT_2.4_Al","DDT_4.4_Al","a.HCH_Al","b.HCH_Al","d.HCH_Al","g.HCH_Al","HCB_Al","TF_Al","Al_Al","As_Al","Ca_Al","Cd_Al","Co_Al","Cr_Al","Cu_Al","Fe_Al","K_Al","Mg_Al","Mn_Al","Mo_Al","Na_Al","Ni_Al","P_Al","Pb_Al","S_Al","Zn_Al","LoI_Mg","carbonate_Mg","TOC_percent_Mg","TN_percent_Mg","X13C_12C_Mg","X15N_14N_Mg","DDE_2.4_Mg","DDE_4.4_Mg","DDD_2.4_Mg","DDD_4.4_Mg","DDT_2.4_Mg","DDT_4.4_Mg","a.HCH_Mg","b.HCH_Mg","d.HCH_Mg","g.HCH_Mg","HCB_Mg","TF_Mg","Al_Mg","As_Mg","Ca_Mg","Cd_Mg","Co_Mg","Cr_Mg","Cu_Mg","Fe_Mg","K_Mg","Mg_Mg","Mn_Mg","Mo_Mg","Na_Mg","Ni_Mg","P_Mg","Pb_Mg","S_Mg","Zn_Mg","ddt","ddt_Al","ddt_Mg","hch","hch_Al","hch_Mg"
"352","combined","combined",200,"ST","Stechlin","ST8.200",13.034102,53.157715,2.11,39.07,0.2,1889,1889,"dated","yes",12,"estimated",46.075,27.51,46.075,2.38,-26.1,0.42,0,1.99,0,0,0,0,0,0,0,0,0,2.96,10959,21.52,13754,1.11,2.36,13.01,16.89,34806,1831,2122,1513,5.56,286.58,12.27,1145,193.52,17161,128.48,22.5763821888759,0.858700125716991,0.00420430696231408,0.00251026553517657,0.00420430696231408,0.000217173099735377,-0.00238160416096359,3.83246646591842e-05,0,0.000181585911123278,0,0,0,0,0,0,0,0,0,0.000270097636645679,1,0.00196368281777534,1.25504151838671,0.00010128661374213,0.000215348115703988,0.00118715211241902,0.00154119901450862,3.17601970982754,0.167077288073729,0.19363080573045,0.138060041974633,0.000507345560726344,0.0261501961857834,0.0011196277032576,0.104480335797062,0.017658545487727,1.56592754813395,0.0117236974176476,0.0217130065975495,0.0129641847313855,0.0217130065975495,0.00112158341187559,-0.0122997172478794,0.000197926484448633,0,0.000937794533459001,0,0,0,0,0,0,0,0,0,0.00139491046182846,5.16446748350613,0.0101413760603205,6.48162111215834,0.000523091423185674,0.00111215834118756,0.00613100848256362,0.00795947219604147,16.4024505183789,0.862865221489161,1,0.713006597549482,0.00262016965127238,0.135051837888784,0.0057822808671065,0.539585296889727,0.0911969839773798,8.08718190386428,0.0605466540999057,1.99,0.000181585911123278,0.000937794533459001,0,0,0
"353","combined","combined",210,"ST","Stechlin","ST8.210",13.034102,53.157715,2.14,41.21,NA,1878,1878.47541,"extra","yes",NA,"estimated",46.15,28.03,46.15,2.365,-25.92,0.25,0,1.88,0,0,0,0,0,0,0,0,0,5.74,10192.5,19.82,14201.5,0.96,2.565,12.535,16.43,30336.5,1714,2019,1434,4.875,276.45,11.02,1074.5,162.285,15291,117.78,22.7565552577509,0.877856371616966,0.00452783909737552,0.00275006131959774,0.00452783909737552,0.000232033357861172,-0.00254304635761589,2.45278390973755e-05,0,0.000184449350012264,0,0,0,0,0,0,0,0,0,0.000563159185675742,1,0.00194456708363993,1.39332842776551,9.4186902133922e-05,0.000251655629139073,0.00122982585234241,0.00161196958547952,2.97635516311013,0.168162864851607,0.198086828550405,0.140691685062546,0.000478292862398823,0.0271228844738779,0.00108118714741231,0.10542065244052,0.0159220014716703,1.50022075055188,0.0115555555555556,0.0228578504210005,0.0138831104507182,0.0228578504210005,0.00117137196631996,-0.0128380386329866,0.000123823675086677,0,0.000931154036651808,0,0,0,0,0,0,0,0,0,0.00284299157999009,5.0482912332838,0.00981674096087172,7.03392768697375,0.000475482912332838,0.0012704309063893,0.00620851906884596,0.00813769192669638,15.0255076770679,0.848935116394255,1,0.710252600297177,0.00241456166419019,0.136924219910847,0.0054581475978207,0.532194155522536,0.0803789004457652,7.57355126300149,0.0583358098068351,1.88,0.000184449350012264,0.000931154036651808,0,0,0
"354","combined","combined",220,"ST","Stechlin","ST8.220",13.034102,53.157715,2.14,43.35,NA,1868,1867.95082,"extra","no",NA,"estimated",42.755,28.55,42.755,2.35,-25.74,0.08,0,3.37,0,0,0,0,0,0,0,0,0,46.94,9426,18.12,14649,0.81,2.77,12.06,15.97,25867,1597,1916,1355,4.19,266.32,9.77,1004,131.05,13421,107.08,21.2170505051221,0.90363254569183,0.00453585826437513,0.00302885635476342,0.00453585826437513,0.000249310417992786,-0.00273074474856779,8.48716316571186e-06,0,0.000357521748355612,0,0,0,0,0,0,0,0,0,0.00497984298748143,1,0.00192234245703374,1.55410566518141,8.59325270528326e-05,0.000293868024612773,0.00127943984723106,0.00169424994695523,2.74421812009336,0.169424994695523,0.203267557818799,0.143751326119245,0.000444515170804159,0.0282537661786548,0.00103649480161256,0.106513897729684,0.0139030341608317,1.42382771058774,0.0113600678973053,0.0223147181628392,0.0149008350730689,0.0223147181628392,0.00122651356993737,-0.0134342379958246,4.17536534446764e-05,0,0.00175887265135699,0,0,0,0,0,0,0,0,0,0.0244989561586639,4.919624217119,0.00945720250521921,7.64561586638831,0.000422755741127349,0.00144572025052192,0.00629436325678497,0.00833507306889353,13.5005219206681,0.833507306889353,1,0.707202505219207,0.00218684759916493,0.138997912317328,0.00509916492693111,0.524008350730689,0.0683977035490606,7.00469728601253,0.0558872651356994,3.37,0.000357521748355612,0.00175887265135699,0,0,0
"355","combined","combined",230,"ST","Stechlin","ST8.230",13.034102,53.157715,2.14,45.49,NA,1857,1857.42623,"extra","no",NA,"estimated",39.36,28.675,39.36,2.83,-25.705,0.495,0,1.96,0,0,0,0,0,0,0,0,0,34.78,8751.5,16.175,15417,0.76,3.1,10.975,15.17,29148.5,1499,1771,1511.5,3.36,256.75,10.005,1875.5,134.595,11784,100.02,16.2193937065346,0.704092266569157,0.0044975147117637,0.00327658115751585,0.0044975147117637,0.000323373136033823,-0.00293721076386905,5.65617322744672e-05,0,0.000223961606581729,0,0,0,0,0,0,0,0,0,0.00397417585556762,1,0.0018482545849283,1.76164086156659,8.68422556133234e-05,0.000354224990001714,0.00125407073073187,0.00173341712849226,3.33068616808547,0.1712849225847,0.202365308804205,0.172713249157287,0.000383934182711535,0.0293378278009484,0.00114323258869908,0.214306118951037,0.0153796492029938,1.34651202650974,0.0114288979032166,0.0222247317899492,0.0161914172783738,0.0222247317899492,0.00159796725014116,-0.0145143986448334,0.000279503105590062,0,0.00110671936758893,0,0,0,0,0,0,0,0,0,0.0196386222473179,4.94155844155844,0.00913325804630153,8.70525127046866,0.000429136081309994,0.00175042348955392,0.00619706380575946,0.00856578204404291,16.4587803500847,0.846414455110107,1,0.85347261434218,0.00189723320158103,0.144974590626765,0.00564935064935065,1.05900621118012,0.0759994353472614,6.65386787125918,0.0564765669113495,1.96,0.000223961606581729,0.00110671936758893,0,0,0
"356","combined","combined",240,"ST","Stechlin","ST8.240",13.034102,53.157715,2.14,47.63,NA,1847,1846.901639,"extra","no",NA,"estimated",46.865,28.8,46.865,3.31,-25.67,0.91,0,1.96,0,0,0,0,0,0,0,0,0,34.78,8077,14.23,16185,0.71,3.43,9.89,14.37,32430,1401,1626,1668,2.53,247.18,10.24,2747,138.14,10147,92.96,16.5115022961077,0.544933820683674,0.00580227807354216,0.00356568032685403,0.00580227807354216,0.000409805620898849,-0.00317816020799802,0.000112665593661013,0,0.000242664355577566,0,0,0,0,0,0,0,0,0,0.00430605422805497,1,0.001761792744831,2.00383805868516,8.79039247245264e-05,0.00042466262226074,0.00122446452890925,0.00177912591308654,4.01510461805126,0.173455490900087,0.201312368453634,0.206512318930296,0.000313235112046552,0.0306029466386034,0.0012677974495481,0.34010152284264,0.0171028847344311,1.25628327349263,0.0115092237216788,0.0288222632226322,0.0177121771217712,0.0288222632226322,0.00203567035670357,-0.0157872078720787,0.000559655596555966,0,0.00120541205412054,0,0,0,0,0,0,0,0,0,0.021389913899139,4.96740467404674,0.00875153751537515,9.95387453874539,0.000436654366543665,0.00210947109471095,0.00608241082410824,0.00883763837638376,19.9446494464945,0.861623616236162,1,1.02583025830258,0.0015559655596556,0.152017220172202,0.00629766297662977,1.68942189421894,0.0849569495694957,6.24046740467405,0.0571709717097171,1.96,0.000242664355577566,0.00120541205412054,0,0,0
"357","combined","combined",250,"ST","Stechlin","ST8.250",13.034102,53.157715,2.14,49.77,NA,1836,1836.377049,"extra","no",NA,"estimated",54.37,25.51,54.37,3.355,-25.62,0.385,0,1.96,0,0,0,0,0,0,0,0,0,34.78,8784.5,15.975,17199,0.93,3.48,10.695,16.575,36062.5,1417,1787,1916,2.86,273.175,11.65,2976,176.485,10669.5,120.235,18.8987365158689,0.515277629576621,0.00618931071774148,0.00290397859866811,0.00618931071774148,0.000381922704764073,-0.00291650065456201,4.38271956286641e-05,0,0.000223120268655017,0,0,0,0,0,0,0,0,0,0.00395924639990893,1,0.00181854402641015,1.95788035744778,0.00010586829073937,0.000396152313734419,0.00121748534350276,0.00188684614946781,4.10524218794468,0.161306847287837,0.203426489840059,0.218111446297456,0.000325573453241505,0.031097387443793,0.0013261995560362,0.338778530365986,0.0200905003130514,1.21458250327281,0.0136871762763959,0.0304252937884723,0.0142753217683268,0.0304252937884723,0.00187744823726917,-0.0143368774482373,0.000215444879686626,0,0.00109681029658646,0,0,0,0,0,0,0,0,0,0.0194627867935087,4.91578063794068,0.00893956351426973,9.62451035254617,0.000520425293788472,0.00194739787353106,0.00598489087856743,0.0092753217683268,20.1804700615557,0.792949076664801,1,1.07218802462227,0.00160044767767208,0.152867935086738,0.00651930609960828,1.66536094012311,0.0987604924454393,5.97062115277001,0.0672831561275881,1.96,0.000223120268655017,0.00109681029658646,0,0,0
"358","combined","combined",260,"ST","Stechlin","ST8.260",13.034102,53.157715,2.14,51.91,NA,1826,1825.852459,"extra","no",NA,"estimated",56.795,22.22,56.795,3.4,-25.57,-0.14,0,1.96,0,0,0,0,0,0,0,0,0,34.78,9492,17.72,18213,1.15,3.53,11.5,18.78,39695,1433,1948,2164,3.19,299.17,13.06,3205,214.83,11192,147.51,19.4803676286933,0.491049130329821,0.00598345975558365,0.0023409186683523,0.00598345975558365,0.000358196375895491,-0.00269384745048462,-1.47492625368732e-05,0,0.000206489675516224,0,0,0,0,0,0,0,0,0,0.00366413822166035,1,0.00186683522966709,1.91877370417193,0.000121154656552887,0.00037189211967973,0.00121154656552887,0.00197850821744627,4.18194268857986,0.150969237252423,0.205225453013064,0.227981458069954,0.000336072482090181,0.0315181205225453,0.00137589549093974,0.337652760219132,0.0226327433628319,1.17909818794775,0.0155404551201011,0.0291555441478439,0.0114065708418891,0.0291555441478439,0.00174537987679671,-0.0131262833675565,-7.18685831622177e-05,0,0.00100616016427105,0,0,0,0,0,0,0,0,0,0.0178542094455852,4.87268993839836,0.00909650924024641,9.34958932238193,0.000590349075975359,0.00181211498973306,0.00590349075975359,0.00964065708418891,20.3773100616016,0.735626283367556,1,1.11088295687885,0.00163757700205339,0.153578028747433,0.00670431211498973,1.6452772073922,0.110282340862423,5.74537987679671,0.075723819301848,1.96,0.000206489675516224,0.00100616016427105,0,0,0
"359","combined","combined",270,"ST","Stechlin","ST8.270",13.034102,53.157715,2.14,54.05,NA,1815,1815.327869,"extra","no",NA,"estimated",59.22,24.3,59.22,3.305,-25.725,-0.195,0,1.96,0,0,0,0,0,0,0,0,0,34.78,9745,17.235,17464.5,1.06,1.81,11.825,19.47,39798,1462.5,1967,2196,2.97,294.335,13.49,3287.5,189.73,10836.5,142.7,20.8959875535172,0.47422106187941,0.00607696254489482,0.0024935864545921,0.00607696254489482,0.000339148281169831,-0.00263981528989225,-2.00102616726526e-05,0,0.000201128783991791,0,0,0,0,0,0,0,0,0,0.00356900974858902,1,0.00176859928168291,1.79214982042073,0.000108773730118009,0.000185736275012827,0.00121344279117496,0.00199794766546947,4.08394048229861,0.150076962544895,0.201847101077476,0.225346331452027,0.000304771677783479,0.030203694202155,0.00138429964084146,0.337352488455618,0.0194694715238584,1.11200615700359,0.0146434068753207,0.0301067615658363,0.012353838332486,0.0301067615658363,0.00168022369089985,-0.0130782918149466,-9.91357397051347e-05,0,0.00099644128113879,0,0,0,0,0,0,0,0,0,0.0176817488561261,4.95424504321301,0.00876207422470768,8.87874936451449,0.000538891713268938,0.000920183019827148,0.00601169293340112,0.00989832231825114,20.2328418912049,0.74351804778851,1,1.11642094560244,0.00150991357397051,0.149636502287748,0.00685815963396035,1.67132689374682,0.0964565327910524,5.5091509913574,0.0725470259278088,1.96,0.000201128783991791,0.00099644128113879,0,0,0
"360","combined","combined",280,"ST","Stechlin","ST8.280",13.034102,53.157715,2.14,56.19,NA,1805,1804.803279,"extra","no",NA,"estimated",57.755,26.38,57.755,3.21,-25.88,-0.25,0,1.96,0,0,0,0,0,0,0,0,0,34.78,9998,16.75,16716,0.97,0.09,12.15,20.16,39901,1492,1986,2228,2.75,289.5,13.92,3370,164.63,10481,137.89,20.9821756069397,0.457479873008478,0.00577665533106621,0.00263852770554111,0.00577665533106621,0.000321064212842569,-0.00258851770354071,-2.50050010002e-05,0,0.000196039207841568,0,0,0,0,0,0,0,0,0,0.00347869573914783,1,0.0016753350670134,1.67193438687738,9.70194038807762e-05,9.00180036007201e-06,0.00121524304860972,0.00201640328065613,3.99089817963593,0.149229845969194,0.198639727945589,0.222844568913783,0.0002750550110022,0.0289557911582316,0.00139227845569114,0.337067413482697,0.0164662932586517,1.04830966193239,0.0137917583516703,0.0290810674723061,0.0132829808660624,0.0290810674723061,0.00161631419939577,-0.013031218529708,-0.000125881168177241,0,0.000986908358509567,0,0,0,0,0,0,0,0,0,0.0175125881168177,5.03423967774421,0.00843403826787513,8.41691842900302,0.000488418932527694,4.53172205438066e-05,0.0061178247734139,0.0101510574018127,20.0911379657603,0.751258811681772,1,1.12185297079557,0.00138469284994965,0.145770392749245,0.00700906344410876,1.6968781470292,0.0828952668680765,5.27744209466264,0.0694310171198389,1.96,0.000196039207841568,0.000986908358509567,0,0,0
"361","combined","combined",290,"ST","Stechlin","ST8.290",13.034102,53.157715,2.14,58.33,NA,NA,1794.278689,"extra","no",NA,"estimated",56.29,25.355,56.29,3.23,-25.94,0.285,0,1.96,0,0,0,0,0,0,0,0,0,34.78,10567,16.305,16522,0.94,0.805,12.44,19.16,38662,1576.5,2048.5,2103.5,2.695,294.305,13.425,3181.5,151.84,10188,138.925,20.3233215269904,0.458941859367042,0.00532696129459638,0.00239945112141573,0.00532696129459638,0.000305668590896186,-0.00245481215103624,2.69707580202517e-05,0,0.000185483107788398,0,0,0,0,0,0,0,0,0,0.00329137882085739,1,0.0015430112614744,1.56354689126526,8.89561843474969e-05,7.61805621273777e-05,0.00117724992902432,0.00181319201287026,3.65874893536482,0.149190877259392,0.193858237910476,0.199063121037191,0.000255039273209047,0.0278513296110533,0.00127046465411186,0.30107883032081,0.0143692627992808,0.964133623544999,0.0131470616068894,0.0274786429094459,0.0123773492799609,0.0274786429094459,0.00157676348547718,-0.0126629240907981,0.000139126189895045,0,0.000956797656822065,0,0,0,0,0,0,0,0,0,0.0169782767878936,5.15840859165243,0.007959482548206,8.06541371735416,0.000458872345618745,0.000392970466194777,0.00607273614840127,0.00935318525750549,18.873321942885,0.769587503051013,1,1.02684891383939,0.00131559677813034,0.143668537954601,0.00655357578716134,1.55308762509153,0.0741225286795216,4.97339516719551,0.0678179155479619,1.96,0.000185483107788398,0.000956797656822065,0,0,0
"362","combined","combined",300,"ST","Stechlin","ST8.300",13.034102,53.157715,2.17,60.5,NA,NA,1783.606557,"extra","no",NA,"estimated",55.715,24.33,55.715,3.25,-26,0.82,0,1.96,0,0,0,0,0,0,0,0,0,34.78,11136,15.86,16328,0.91,1.52,12.73,18.16,37423,1661,2111,1979,2.64,299.11,12.93,2993,139.05,9895,139.96,19.9919306020763,0.460500652560882,0.00500314295977012,0.00218480603448276,0.00500314295977012,0.000291846264367816,-0.00233477011494253,7.36350574712644e-05,0,0.000176005747126437,0,0,0,0,0,0,0,0,0,0.00312320402298851,1,0.00142420977011494,1.46623563218391,8.17169540229885e-05,0.000136494252873563,0.00114313936781609,0.00163074712643678,3.36054238505747,0.149155890804598,0.189565373563218,0.177711925287356,0.000237068965517241,0.0268597341954023,0.00116109913793103,0.268767959770115,0.0124865301724138,0.888559626436782,0.0125682471264368,0.0263927048792042,0.0115253434391284,0.0263927048792042,0.00153955471340597,-0.0123164377072477,0.000388441496920891,0,0.000928469919469446,0,0,0,0,0,0,0,0,0,0.0164756039791568,5.27522501184273,0.00751302700142113,7.73472288015159,0.000431075319753671,0.000720037896731407,0.00603031738512553,0.00860255802936997,17.7276172430128,0.786830885836097,1,0.937470393178588,0.00125059213642823,0.141691141639034,0.00612505921364282,1.41781146376125,0.0658692562766462,4.68735196589294,0.0663003315963998,1.96,0.000176005747126437,0.000928469919469446,0,0,0
"363","combined","combined",310,"ST","Stechlin","ST8.310",13.034102,53.157715,2.49,62.98,NA,NA,1771.385246,"extra","no",NA,"estimated",55.14,30.865,55.14,3.275,-26.4,0.355,0,1.96,0,0,0,0,0,0,0,0,0,34.78,11761.5,17.3,16349.5,0.97,2.115,13.34,18.42,37615,1788,2169.5,1978,2.685,300.77,12.81,2865,138.04,9861,145.485,19.6345711087991,0.456575857738125,0.00468817752837648,0.00262424010542873,0.00468817752837648,0.000278450877864218,-0.00224461165667644,3.01832249287931e-05,0,0.000166645410874463,0,0,0,0,0,0,0,0,0,0.00295710581133359,1,0.00147090082047358,1.39008629851635,8.24724737490966e-05,0.000179824002040556,0.00113420907197211,0.0015661267695447,3.19814649491987,0.152021425838541,0.184457764740892,0.168175827913106,0.000228287208264252,0.0255724184840369,0.00108914679250096,0.243591378650682,0.0117365982230158,0.83841346766994,0.0123695957148323,0.0254159944687716,0.0142267803641392,0.0254159944687716,0.001509564415764,-0.012168702466006,0.000163632173311823,0,0.000903433970961051,0,0,0,0,0,0,0,0,0,0.016031343627564,5.42129522931551,0.00797418760082968,7.53606821848352,0.000447107628485826,0.000974879004378889,0.00614888223092879,0.008490435584236,17.3380963355612,0.824153030652224,1,0.91173081355151,0.00123761235307675,0.138635630329569,0.00590458631020972,1.32058077898133,0.0636275639548283,4.54528693247292,0.0670592302373819,1.96,0.000166645410874463,0.000903433970961051,0,0,0
"364","combined","combined",320,"ST","Stechlin","ST8.320",13.034102,53.157715,2.49,65.47,NA,NA,1759.163934,"extra","no",NA,"estimated",56.59,37.4,56.59,3.3,-26.8,-0.11,0,1.96,0,0,0,0,0,0,0,0,0,34.78,12387,18.74,16371,1.03,2.71,13.95,18.68,37807,1915,2228,1977,2.73,302.43,12.69,2737,137.03,9827,151.01,19.9982372219405,0.452690926464762,0.00456849923306693,0.003019294421571,0.00456849923306693,0.000266408331315088,-0.00216355856946799,-8.88027771050295e-06,0,0.000158230402841689,0,0,0,0,0,0,0,0,0,0.0028077823524663,1,0.00151287640268023,1.32162751271494,8.31516912892549e-05,0.000218777750867845,0.00112618067328651,0.00150803261483814,3.05215144909986,0.154597561960119,0.179865988536369,0.159602809396948,0.000220392346815209,0.0244151126180673,0.00102446112860257,0.220957455396787,0.0110624041333656,0.793331718737386,0.0121910067005732,0.0253994614003591,0.016786355475763,0.0253994614003591,0.00148114901256732,-0.0120287253141831,-4.93716337522442e-05,0,0.000879712746858169,0,0,0,0,0,0,0,0,0,0.0156104129263914,5.5596947935368,0.00841113105924596,7.34784560143627,0.00046229802513465,0.00121633752244165,0.00626122082585278,0.00838420107719928,16.9690305206463,0.85951526032316,1,0.887342908438061,0.00122531418312388,0.135740574506284,0.00569569120287253,1.22845601436266,0.0615035906642729,4.41068222621185,0.067778276481149,1.96,0.000158230402841689,0.000879712746858169,0,0,0
"365","combined","combined",330,"ST","Stechlin","ST8.330",13.034102,53.157715,2.49,67.95,NA,NA,1746.942623,"extra","no",NA,"estimated",58.04,34.505,58.04,3.29,-26.58,0.44,0,1.96,0,0,0,0,0,0,0,0,0,34.78,12245.25,19.8725,16166.25,1.06,2.8975,13.825,18.93,37244.5,1883,2218.75,1905.5,2.7875,298.87,12.9425,2654.5,133.275,10393.5,155.215,20.572992487383,0.486018413095286,0.00473979706416774,0.00281782732079786,0.00473979706416774,0.000268675608909577,-0.00217063759416917,3.59323002797003e-05,0,0.000160062064882301,0,0,0,0,0,0,0,0,0,0.00284028500847267,1,0.00162287417570078,1.32020579408342,8.65641779465507e-05,0.000236622363773708,0.00112900920765195,0.00154590555521529,3.0415467221984,0.153773912333354,0.18119270737633,0.155611359506748,0.000227639288703783,0.0244070149649864,0.0010569404462955,0.216777934301056,0.0108838120904024,0.848778097629693,0.0126755272452584,0.0261588732394366,0.0155515492957746,0.0261588732394366,0.00148281690140845,-0.0119797183098592,0.00019830985915493,0,0.000883380281690141,0,0,0,0,0,0,0,0,0,0.0156754929577465,5.51898591549296,0.00895661971830986,7.28619718309859,0.000477746478873239,0.00130591549295775,0.00623098591549296,0.00853183098591549,16.7862535211268,0.848676056338028,1,0.858816901408451,0.00125633802816901,0.134701971830986,0.00583323943661972,1.19639436619718,0.0600676056338028,4.68439436619718,0.0699560563380282,1.96,0.000160062064882301,0.000883380281690141,0,0,0
"366","combined","combined",340,"ST","Stechlin","ST8.340",13.034102,53.157715,2.49,70.44,NA,NA,1734.721311,"extra","no",NA,"estimated",56.65,31.61,56.65,3.28,-26.36,0.99,0,1.96,0,0,0,0,0,0,0,0,0,34.78,12103.5,21.005,15961.5,1.09,3.085,13.7,19.18,36682,1851,2209.5,1834,2.845,295.31,13.195,2572,129.52,10960,159.42,20.141510272088,0.520368020178874,0.00468046432850002,0.00261164126079233,0.00468046432850002,0.000270995992894617,-0.00217788243070186,8.17945222456314e-05,0,0.000161936629900442,0,0,0,0,0,0,0,0,0,0.00287354897343744,1,0.00173544842400958,1.31875077456934,9.00565951997356e-05,0.000254884950634114,0.00113190399471227,0.00158466559259718,3.0306936010245,0.152930970380468,0.182550501920932,0.151526417978271,0.000235055975544264,0.0243987276407651,0.00109018052629405,0.21250051637956,0.0107010368901557,0.905523195769819,0.0131713967034329,0.0256392849060873,0.014306404163838,0.0256392849060873,0.00148449875537452,-0.0119303009730708,0.00044806517311609,0,0.000887078524553066,0,0,0,0,0,0,0,0,0,0.0157411178999774,5.47793618465716,0.00950667571848835,7.22403258655805,0.000493324281511654,0.00139624349400317,0.00620049785019235,0.00868069699026929,16.601946141661,0.837746096401901,1,0.830052047974655,0.00128762163385381,0.133654673002942,0.00597193935279475,1.16406426793392,0.0586195971939353,4.96039828015388,0.0721520706042091,1.96,0.000161936629900442,0.000887078524553066,0,0,0
"367","combined","combined",350,"ST","Stechlin","ST8.350",13.034102,53.157715,2.49,72.92,NA,NA,1722.5,"extra","no",NA,"estimated",55.26,30.725,55.26,3.295,-26.24,0.52,0,1.96,0,0,0,0,0,0,0,0,0,34.78,11961.75,22.1375,15756.75,1.12,3.2725,13.575,19.43,36119.5,1819,2200.25,1762.5,2.9025,291.75,13.4475,2489.5,125.765,11526.5,163.625,19.5578640671949,0.555787501097069,0.00461972537463164,0.00256860409221059,0.00461972537463164,0.000275461366438857,-0.0021936589545844,4.347190001463e-05,0,0.000163855623132067,0,0,0,0,0,0,0,0,0,0.00290760131251698,1,0.00185069074341129,1.31726127029908,9.36317846468953e-05,0.000273580370765147,0.001134867389805,0.00162434426400819,3.01958325495851,0.152068050243484,0.183940476936903,0.147344661107279,0.000242648441908584,0.024390243902439,0.00112420841432065,0.208121721320041,0.0105139298179614,0.963613183689678,0.0136790185382574,0.0251153278036587,0.0139643222361095,0.0251153278036587,0.00149755709578457,-0.0119259175093739,0.000236336779911374,0,0.00089080786274287,0,0,0,0,0,0,0,0,0,0.0158072946256107,5.43654130212476,0.0100613566640155,7.16134530167026,0.000509033064424497,0.00148733098511533,0.00616975343710942,0.00883081468014998,16.4160890807863,0.826724235882286,1,0.8010453357573,0.00131916827633223,0.132598568344506,0.00611180547665038,1.1314623338257,0.0571594137029883,5.23872287240086,0.0743665492557664,1.96,0.000163855623132067,0.00089080786274287,0,0,0
"368","combined","combined",360,"ST","Stechlin","ST8.360",13.034102,53.157715,2.49,75.41,NA,NA,1710.278689,"extra","no",NA,"estimated",54.95,29.84,54.95,3.31,-26.12,0.05,0,1.96,0,0,0,0,0,0,0,0,0,34.78,11820,23.27,15552,1.15,3.46,13.45,19.68,35557,1787,2191,1691,2.96,288.19,13.7,2407,122.01,12093,167.83,19.3600138946147,0.592327631002325,0.00464890016920474,0.00252453468697124,0.00464890016920474,0.000280033840947547,-0.00220981387478849,4.23011844331641e-06,0,0.000165820642978003,0,0,0,0,0,0,0,0,0,0.0029424703891709,1,0.00196869712351946,1.31573604060914,9.72927241962775e-05,0.000292724196277496,0.00113790186125211,0.00166497461928934,3.00820642978003,0.151184433164129,0.185363790186125,0.143062605752961,0.000250423011844332,0.0243815566835871,0.0011590524534687,0.203637901861252,0.0103223350253807,1.02309644670051,0.0141988155668359,0.0250798722044728,0.0136193518941123,0.0250798722044728,0.00151072569602921,-0.0119214970333181,2.28206298493838e-05,0,0.000894568690095847,0,0,0,0,0,0,0,0,0,0.0158740301232314,5.39479689639434,0.0106207211319032,7.09812870835235,0.000524874486535828,0.00157918758557736,0.00613874942948425,0.00898219990871748,16.2286627110908,0.815609310816979,1,0.771793701506162,0.00135098128708352,0.131533546325879,0.00625285257873117,1.09858512094934,0.0556869009584665,5.51939753537198,0.0765997261524418,1.96,0.000165820642978003,0.000894568690095847,0,0,0
"369","combined","combined",370,"ST","Stechlin","ST8.370",13.034102,53.157715,2.49,77.89,NA,NA,1698.057377,"extra","no",NA,"estimated",54.64,24.575,54.64,3.215,-25.985,0.69,0,1.96,0,0,0,0,0,0,0,0,0,34.78,13281,22.095,14798.75,1.03,4.215,14.7825,19.4425,35796.75,1969,2404.5,1566.75,3.155,288.27,15.2925,2245,108.4075,12316.75,153.1425,19.819636043839,0.599246600164698,0.00411414803102176,0.00185038777200512,0.00411414803102176,0.000242075144943905,-0.00195655447631955,5.19539191325954e-05,0,0.000147579248550561,0,0,0,0,0,0,0,0,0,0.00261877870642271,1,0.00166365484526768,1.11427979820797,7.75544010240193e-05,0.000317370679918681,0.00111305624576463,0.00146393343874708,2.69533544160831,0.148256908365334,0.181048113846849,0.11796927942173,0.000237557412845418,0.0217054438671787,0.00115145696860176,0.169038476018372,0.00816260070777803,0.927396280400572,0.0115309464648746,0.0227240590559368,0.0102204200457476,0.0227240590559368,0.00133707631524225,-0.0108068205448118,0.000286961946350593,0,0.000815138282387191,0,0,0,0,0,0,0,0,0,0.0144645456435849,5.52339363693075,0.0091890205864005,6.15460594718237,0.000428363485132044,0.00175296319401123,0.00614784778540237,0.00808588064046579,14.8873986275733,0.818881264296111,1,0.651590767311291,0.00131212310251612,0.119887710542732,0.00635995009357455,0.933666042836348,0.0450852568101476,5.12237471407777,0.0636899563318777,1.96,0.000147579248550561,0.000815138282387191,0,0,0
